timestamp,minute,text,likes,retweets,event
2025-07-07 21:10:57,70,Football at its finest tonight!,0,0,
2025-07-07 21:10:57,70,Unbelievable scenes unfolding!,6,1,
2025-07-07 21:10:57,70,Nail-biting tension in the stadium right now.,3,1,
2025-07-07 21:10:57,70,So many close chances!,1,1,
2025-07-07 21:10:57,70,Unbelievable scenes unfolding!,1,1,
2025-07-07 21:10:57,70,Football at its finest tonight!,6,0,
2025-07-07 21:10:57,70,Fans are on edge here!,4,3,
2025-07-07 21:10:57,70,The energy in the crowd is unmatched.,2,0,
2025-07-07 21:10:57,70,Both teams are giving it everything.,5,0,
2025-07-07 21:10:57,70,Unbelievable scenes unfolding!,3,0,
2025-07-07 21:15:34,75,Football at its finest tonight!,3,0,
2025-07-07 21:15:34,75,The tempo of this match is insane.,2,1,
2025-07-07 21:15:34,75,Unbelievable scenes unfolding!,3,0,
2025-07-07 21:15:34,75,This match is far from over.,0,0,
2025-07-07 21:15:34,75,This match is far from over.,0,0,
2025-07-07 21:15:34,75,What a clash of titans!,4,2,
2025-07-07 21:15:34,75,What a clash of titans!,1,0,
2025-07-07 21:15:34,75,The tempo of this match is insane.,2,0,
2025-07-07 21:15:34,75,Both teams are giving it everything.,3,0,
2025-07-07 21:15:34,75,The tempo of this match is insane.,3,0,
2025-07-07 21:20:08,80,Both teams are giving it everything.,1,2,
2025-07-07 21:20:08,80,The energy in the crowd is unmatched.,3,3,
2025-07-07 21:20:08,80,What a clash of titans!,2,0,
2025-07-07 21:20:08,80,This match is far from over.,5,0,
2025-07-07 21:20:08,80,Both teams are giving it everything.,2,0,
2025-07-07 21:20:08,80,What a clash of titans!,0,2,
2025-07-07 21:20:08,80,Unbelievable scenes unfolding!,2,0,
2025-07-07 21:20:08,80,The tempo of this match is insane.,1,0,
2025-07-07 21:20:08,80,What a clash of titans!,3,2,
2025-07-07 21:20:08,80,The energy in the crowd is unmatched.,2,0,
2025-07-07 21:20:08,80,Both teams are giving it everything.,1,2,
2025-07-07 21:20:08,80,Unbelievable scenes unfolding!,3,1,
2025-07-07 21:20:08,80,Both teams are giving it everything.,6,0,
2025-07-07 21:20:08,80,So many close chances!,3,0,
2025-07-07 21:20:08,80,Fans are on edge here!,5,0,
2025-07-07 21:25:15,85,Football at its finest tonight!,3,1,
2025-07-07 21:25:15,85,Nail-biting tension in the stadium right now.,2,1,
2025-07-07 21:25:15,85,Fans are on edge here!,3,0,
2025-07-07 21:25:15,85,What a clash of titans!,2,0,
2025-07-07 21:25:15,85,This match is far from over.,0,0,
2025-07-07 21:25:15,85,Football at its finest tonight!,0,0,
2025-07-07 21:25:15,85,The tempo of this match is insane.,7,0,
2025-07-07 21:30:27,90,What a clash of titans!,0,0,
2025-07-07 21:30:27,90,What a clash of titans!,4,1,
2025-07-07 21:30:27,90,Unbelievable scenes unfolding!,3,0,
2025-07-07 21:30:27,90,Both teams are giving it everything.,1,1,
2025-07-07 21:30:27,90,So many close chances!,3,0,
2025-07-07 21:30:27,90,The tempo of this match is insane.,3,1,
2025-07-07 21:30:27,90,Both teams are giving it everything.,4,0,
2025-07-07 21:30:27,90,This match is far from over.,1,3,
2025-07-07 21:30:27,90,Football at its finest tonight!,1,0,
2025-07-07 21:30:27,90,Unbelievable scenes unfolding!,3,2,
2025-07-07 21:30:27,90,The tempo of this match is insane.,4,0,
2025-07-07 21:30:27,90,Unbelievable scenes unfolding!,6,1,
2025-07-07 21:30:27,90,The energy in the crowd is unmatched.,1,1,
2025-07-07 21:30:27,90,What a clash of titans!,1,0,
2025-07-07 21:33:14,92,What a strike by Maximilian Beier! BVB is still alive!,9,3,Goal Dortmund
2025-07-07 21:33:14,92,GOALLLL! Maximilian Beier brings Dortmund back into it!,5,3,Goal Dortmund
2025-07-07 21:33:14,92,What a strike by Maximilian Beier! BVB is still alive!,8,8,Goal Dortmund
2025-07-07 21:33:14,92,GOALLLL! Maximilian Beier brings Dortmund back into it!,7,3,Goal Dortmund
2025-07-07 21:33:14,92,Dortmund fans going crazy after Maximilian Beier's goal!,9,5,Goal Dortmund
2025-07-07 21:33:14,92,Dortmund fans going crazy after Maximilian Beier's goal!,2,7,Goal Dortmund
2025-07-07 21:33:14,92,Dortmund fans going crazy after Maximilian Beier's goal!,7,1,Goal Dortmund
2025-07-07 21:33:14,92,Dortmund pulls one back! Maximilian Beier scores!,8,7,Goal Dortmund
2025-07-07 21:33:14,92,What a strike by Maximilian Beier! BVB is still alive!,2,8,Goal Dortmund
2025-07-07 21:33:14,92,What a strike by Maximilian Beier! BVB is still alive!,4,4,Goal Dortmund
2025-07-07 21:33:14,92,Dortmund fans going crazy after Maximilian Beier's goal!,17,0,Goal Dortmund
2025-07-07 21:33:14,92,GOALLLL! Maximilian Beier brings Dortmund back into it!,13,1,Goal Dortmund
2025-07-07 21:33:14,92,Dortmund pulls one back! Maximilian Beier scores!,6,2,Goal Dortmund
2025-07-07 21:33:14,92,Dortmund pulls one back! Maximilian Beier scores!,9,7,Goal Dortmund
2025-07-07 21:33:14,92,Dortmund fans going crazy after Maximilian Beier's goal!,13,7,Goal Dortmund
2025-07-07 21:33:14,92,Dortmund pulls one back! Maximilian Beier scores!,7,1,Goal Dortmund
2025-07-07 21:33:14,92,Dortmund fans going crazy after Maximilian Beier's goal!,8,2,Goal Dortmund
2025-07-07 21:33:14,92,Dortmund pulls one back! Maximilian Beier scores!,12,1,Goal Dortmund
2025-07-07 21:33:14,92,What a strike by Maximilian Beier! BVB is still alive!,10,5,Goal Dortmund
2025-07-07 21:33:14,92,GOALLLL! Maximilian Beier brings Dortmund back into it!,4,8,Goal Dortmund
2025-07-07 21:33:14,92,Dortmund fans going crazy after Maximilian Beier's goal!,13,4,Goal Dortmund
2025-07-07 21:33:14,92,What a strike by Maximilian Beier! BVB is still alive!,6,4,Goal Dortmund
2025-07-07 21:33:14,92,Dortmund pulls one back! Maximilian Beier scores!,1,1,Goal Dortmund
2025-07-07 21:33:14,92,GOALLLL! Maximilian Beier brings Dortmund back into it!,7,2,Goal Dortmund
2025-07-07 21:33:14,92,What a strike by Maximilian Beier! BVB is still alive!,19,7,Goal Dortmund
2025-07-07 21:33:14,92,Dortmund pulls one back! Maximilian Beier scores!,15,3,Goal Dortmund
2025-07-07 21:33:14,92,GOALLLL! Maximilian Beier brings Dortmund back into it!,22,1,Goal Dortmund
2025-07-07 21:33:14,92,Dortmund fans going crazy after Maximilian Beier's goal!,2,3,Goal Dortmund
2025-07-07 21:33:14,92,What a strike by Maximilian Beier! BVB is still alive!,21,3,Goal Dortmund
2025-07-07 21:33:14,92,Dortmund fans going crazy after Maximilian Beier's goal!,14,7,Goal Dortmund
2025-07-07 21:33:14,92,What a strike by Maximilian Beier! BVB is still alive!,16,7,Goal Dortmund
2025-07-07 21:33:14,92,Dortmund pulls one back! Maximilian Beier scores!,6,3,Goal Dortmund
2025-07-07 21:33:14,92,GOALLLL! Maximilian Beier brings Dortmund back into it!,13,9,Goal Dortmund
2025-07-07 21:33:14,92,What a strike by Maximilian Beier! BVB is still alive!,11,7,Goal Dortmund
2025-07-07 21:33:14,92,What a strike by Maximilian Beier! BVB is still alive!,0,3,Goal Dortmund
2025-07-07 21:33:14,92,What a strike by Maximilian Beier! BVB is still alive!,6,1,Goal Dortmund
2025-07-07 21:33:14,92,What a strike by Maximilian Beier! BVB is still alive!,10,2,Goal Dortmund
2025-07-07 21:33:14,92,What a strike by Maximilian Beier! BVB is still alive!,9,3,Goal Dortmund
2025-07-07 21:33:14,92,GOALLLL! Maximilian Beier brings Dortmund back into it!,5,3,Goal Dortmund
2025-07-07 21:33:14,92,Dortmund fans going crazy after Maximilian Beier's goal!,16,9,Goal Dortmund
2025-07-07 21:33:14,92,GOALLLL! Maximilian Beier brings Dortmund back into it!,6,0,Goal Dortmund
2025-07-07 21:33:14,92,What a strike by Maximilian Beier! BVB is still alive!,20,5,Goal Dortmund
2025-07-07 21:33:14,92,Dortmund pulls one back! Maximilian Beier scores!,3,3,Goal Dortmund
2025-07-07 21:33:14,92,Dortmund pulls one back! Maximilian Beier scores!,9,3,Goal Dortmund
2025-07-07 21:33:14,92,GOALLLL! Maximilian Beier brings Dortmund back into it!,14,4,Goal Dortmund
2025-07-07 21:33:14,92,What a strike by Maximilian Beier! BVB is still alive!,1,5,Goal Dortmund
2025-07-07 21:33:14,92,Dortmund pulls one back! Maximilian Beier scores!,10,2,Goal Dortmund
2025-07-07 21:33:14,92,GOALLLL! Maximilian Beier brings Dortmund back into it!,10,1,Goal Dortmund
2025-07-07 21:33:14,92,Dortmund pulls one back! Maximilian Beier scores!,0,10,Goal Dortmund
2025-07-07 21:33:14,92,What a strike by Maximilian Beier! BVB is still alive!,5,10,Goal Dortmund
2025-07-07 21:33:14,92,GOALLLL! Maximilian Beier brings Dortmund back into it!,20,0,Goal Dortmund
2025-07-07 21:33:14,92,Dortmund pulls one back! Maximilian Beier scores!,14,4,Goal Dortmund
2025-07-07 21:33:14,92,GOALLLL! Maximilian Beier brings Dortmund back into it!,0,2,Goal Dortmund
2025-07-07 21:33:14,92,Dortmund fans going crazy after Maximilian Beier's goal!,7,8,Goal Dortmund
2025-07-07 21:33:14,92,Dortmund pulls one back! Maximilian Beier scores!,19,6,Goal Dortmund
2025-07-07 21:33:14,92,GOALLLL! Maximilian Beier brings Dortmund back into it!,17,5,Goal Dortmund
2025-07-07 21:33:14,92,Dortmund pulls one back! Maximilian Beier scores!,15,2,Goal Dortmund
2025-07-07 21:33:14,92,Dortmund fans going crazy after Maximilian Beier's goal!,0,4,Goal Dortmund
2025-07-07 21:33:14,92,GOALLLL! Maximilian Beier brings Dortmund back into it!,7,5,Goal Dortmund
2025-07-07 21:33:14,92,Dortmund fans going crazy after Maximilian Beier's goal!,5,7,Goal Dortmund
2025-07-07 21:33:14,92,What a strike by Maximilian Beier! BVB is still alive!,13,7,Goal Dortmund
2025-07-07 21:33:14,92,Dortmund fans going crazy after Maximilian Beier's goal!,9,4,Goal Dortmund
2025-07-07 21:33:14,92,GOALLLL! Maximilian Beier brings Dortmund back into it!,16,3,Goal Dortmund
2025-07-07 21:33:14,92,GOALLLL! Maximilian Beier brings Dortmund back into it!,21,7,Goal Dortmund
2025-07-07 21:33:14,92,Dortmund fans going crazy after Maximilian Beier's goal!,22,4,Goal Dortmund
2025-07-07 21:33:14,92,What a strike by Maximilian Beier! BVB is still alive!,10,5,Goal Dortmund
2025-07-07 21:33:14,92,Dortmund pulls one back! Maximilian Beier scores!,14,0,Goal Dortmund
2025-07-07 21:33:14,92,Dortmund fans going crazy after Maximilian Beier's goal!,20,4,Goal Dortmund
2025-07-07 21:33:14,92,GOALLLL! Maximilian Beier brings Dortmund back into it!,0,0,Goal Dortmund
2025-07-07 21:33:14,92,GOALLLL! Maximilian Beier brings Dortmund back into it!,1,7,Goal Dortmund
2025-07-07 21:33:14,92,GOALLLL! Maximilian Beier brings Dortmund back into it!,4,4,Goal Dortmund
2025-07-07 21:33:14,92,GOALLLL! Maximilian Beier brings Dortmund back into it!,8,5,Goal Dortmund
2025-07-07 21:33:14,92,Dortmund fans going crazy after Maximilian Beier's goal!,9,3,Goal Dortmund
2025-07-07 21:33:14,92,GOALLLL! Maximilian Beier brings Dortmund back into it!,16,5,Goal Dortmund
2025-07-07 21:33:14,92,Dortmund fans going crazy after Maximilian Beier's goal!,11,5,Goal Dortmund
2025-07-07 21:33:14,92,Dortmund fans going crazy after Maximilian Beier's goal!,1,1,Goal Dortmund
2025-07-07 21:33:14,92,What a strike by Maximilian Beier! BVB is still alive!,11,3,Goal Dortmund
2025-07-07 21:33:14,92,Dortmund pulls one back! Maximilian Beier scores!,8,3,Goal Dortmund
2025-07-07 21:33:14,92,GOALLLL! Maximilian Beier brings Dortmund back into it!,12,0,Goal Dortmund
2025-07-07 21:33:14,92,What a strike by Maximilian Beier! BVB is still alive!,16,2,Goal Dortmund
2025-07-07 21:33:14,92,What a strike by Maximilian Beier! BVB is still alive!,2,6,Goal Dortmund
2025-07-07 21:34:39,94,Kylian Mbappé makes it look easy. Hala Madrid!,1,3,Goal Real Madrid
2025-07-07 21:34:39,94,What a finish by Kylian Mbappé! Real Madrid on fire!,3,3,Goal Real Madrid
2025-07-07 21:34:39,94,Real Madrid fans erupt after Kylian Mbappé's goal!,3,4,Goal Real Madrid
2025-07-07 21:34:39,94,GOAL!!! Kylian Mbappé scores for Real Madrid!,2,4,Goal Real Madrid
2025-07-07 21:34:39,94,What a finish by Kylian Mbappé! Real Madrid on fire!,6,3,Goal Real Madrid
2025-07-07 21:34:39,94,What a finish by Kylian Mbappé! Real Madrid on fire!,13,1,Goal Real Madrid
2025-07-07 21:34:39,94,GOAL!!! Kylian Mbappé scores for Real Madrid!,7,7,Goal Real Madrid
2025-07-07 21:34:39,94,Kylian Mbappé makes it look easy. Hala Madrid!,7,3,Goal Real Madrid
2025-07-07 21:34:39,94,What a finish by Kylian Mbappé! Real Madrid on fire!,2,7,Goal Real Madrid
2025-07-07 21:34:39,94,What a finish by Kylian Mbappé! Real Madrid on fire!,4,6,Goal Real Madrid
2025-07-07 21:34:39,94,GOAL!!! Kylian Mbappé scores for Real Madrid!,15,9,Goal Real Madrid
2025-07-07 21:34:39,94,What a finish by Kylian Mbappé! Real Madrid on fire!,13,5,Goal Real Madrid
2025-07-07 21:34:39,94,GOAL!!! Kylian Mbappé scores for Real Madrid!,16,0,Goal Real Madrid
2025-07-07 21:34:39,94,Kylian Mbappé makes it look easy. Hala Madrid!,18,7,Goal Real Madrid
2025-07-07 21:34:39,94,Kylian Mbappé makes it look easy. Hala Madrid!,7,1,Goal Real Madrid
2025-07-07 21:34:39,94,GOAL!!! Kylian Mbappé scores for Real Madrid!,10,1,Goal Real Madrid
2025-07-07 21:34:39,94,GOAL!!! Kylian Mbappé scores for Real Madrid!,11,7,Goal Real Madrid
2025-07-07 21:34:39,94,What a finish by Kylian Mbappé! Real Madrid on fire!,7,5,Goal Real Madrid
2025-07-07 21:34:39,94,GOAL!!! Kylian Mbappé scores for Real Madrid!,8,0,Goal Real Madrid
2025-07-07 21:34:39,94,Kylian Mbappé makes it look easy. Hala Madrid!,18,7,Goal Real Madrid
2025-07-07 21:34:39,94,Real Madrid fans erupt after Kylian Mbappé's goal!,7,2,Goal Real Madrid
2025-07-07 21:34:39,94,GOAL!!! Kylian Mbappé scores for Real Madrid!,4,6,Goal Real Madrid
2025-07-07 21:34:39,94,What a finish by Kylian Mbappé! Real Madrid on fire!,3,0,Goal Real Madrid
2025-07-07 21:34:39,94,What a finish by Kylian Mbappé! Real Madrid on fire!,13,8,Goal Real Madrid
2025-07-07 21:34:39,94,GOAL!!! Kylian Mbappé scores for Real Madrid!,11,6,Goal Real Madrid
2025-07-07 21:34:39,94,Real Madrid fans erupt after Kylian Mbappé's goal!,11,6,Goal Real Madrid
2025-07-07 21:34:39,94,What a finish by Kylian Mbappé! Real Madrid on fire!,8,7,Goal Real Madrid
2025-07-07 21:34:39,94,Real Madrid fans erupt after Kylian Mbappé's goal!,2,4,Goal Real Madrid
2025-07-07 21:34:39,94,GOAL!!! Kylian Mbappé scores for Real Madrid!,14,2,Goal Real Madrid
2025-07-07 21:34:39,94,Real Madrid fans erupt after Kylian Mbappé's goal!,7,5,Goal Real Madrid
2025-07-07 21:34:39,94,What a finish by Kylian Mbappé! Real Madrid on fire!,8,3,Goal Real Madrid
2025-07-07 21:34:39,94,GOAL!!! Kylian Mbappé scores for Real Madrid!,9,3,Goal Real Madrid
2025-07-07 21:34:39,94,Real Madrid fans erupt after Kylian Mbappé's goal!,4,0,Goal Real Madrid
2025-07-07 21:34:39,94,Kylian Mbappé makes it look easy. Hala Madrid!,6,5,Goal Real Madrid
2025-07-07 21:34:39,94,Kylian Mbappé makes it look easy. Hala Madrid!,7,8,Goal Real Madrid
2025-07-07 21:34:39,94,What a finish by Kylian Mbappé! Real Madrid on fire!,13,1,Goal Real Madrid
2025-07-07 21:34:39,94,GOAL!!! Kylian Mbappé scores for Real Madrid!,1,1,Goal Real Madrid
2025-07-07 21:34:39,94,GOAL!!! Kylian Mbappé scores for Real Madrid!,6,3,Goal Real Madrid
2025-07-07 21:34:39,94,Kylian Mbappé makes it look easy. Hala Madrid!,3,5,Goal Real Madrid
2025-07-07 21:34:39,94,Kylian Mbappé makes it look easy. Hala Madrid!,9,6,Goal Real Madrid
2025-07-07 21:34:39,94,Kylian Mbappé makes it look easy. Hala Madrid!,10,0,Goal Real Madrid
2025-07-07 21:34:39,94,Real Madrid fans erupt after Kylian Mbappé's goal!,4,0,Goal Real Madrid
2025-07-07 21:34:39,94,Kylian Mbappé makes it look easy. Hala Madrid!,18,6,Goal Real Madrid
2025-07-07 21:34:39,94,Real Madrid fans erupt after Kylian Mbappé's goal!,12,0,Goal Real Madrid
2025-07-07 21:34:39,94,What a finish by Kylian Mbappé! Real Madrid on fire!,6,7,Goal Real Madrid
2025-07-07 21:34:39,94,Kylian Mbappé makes it look easy. Hala Madrid!,11,3,Goal Real Madrid
2025-07-07 21:34:39,94,GOAL!!! Kylian Mbappé scores for Real Madrid!,12,6,Goal Real Madrid
2025-07-07 21:34:39,94,GOAL!!! Kylian Mbappé scores for Real Madrid!,18,1,Goal Real Madrid
2025-07-07 21:34:39,94,Kylian Mbappé makes it look easy. Hala Madrid!,20,6,Goal Real Madrid
2025-07-07 21:34:39,94,What a finish by Kylian Mbappé! Real Madrid on fire!,0,5,Goal Real Madrid
2025-07-07 21:34:39,94,Real Madrid fans erupt after Kylian Mbappé's goal!,13,2,Goal Real Madrid
2025-07-07 21:34:39,94,Kylian Mbappé makes it look easy. Hala Madrid!,8,2,Goal Real Madrid
2025-07-07 21:34:39,94,What a finish by Kylian Mbappé! Real Madrid on fire!,14,8,Goal Real Madrid
2025-07-07 21:34:39,94,GOAL!!! Kylian Mbappé scores for Real Madrid!,11,9,Goal Real Madrid
2025-07-07 21:34:39,94,What a finish by Kylian Mbappé! Real Madrid on fire!,17,4,Goal Real Madrid
2025-07-07 21:34:39,94,GOAL!!! Kylian Mbappé scores for Real Madrid!,5,5,Goal Real Madrid
2025-07-07 21:34:39,94,GOAL!!! Kylian Mbappé scores for Real Madrid!,18,7,Goal Real Madrid
2025-07-07 21:34:39,94,GOAL!!! Kylian Mbappé scores for Real Madrid!,18,2,Goal Real Madrid
2025-07-07 21:34:39,94,GOAL!!! Kylian Mbappé scores for Real Madrid!,11,3,Goal Real Madrid
2025-07-07 21:34:39,94,What a finish by Kylian Mbappé! Real Madrid on fire!,4,9,Goal Real Madrid
2025-07-07 21:34:39,94,Real Madrid fans erupt after Kylian Mbappé's goal!,8,0,Goal Real Madrid
2025-07-07 21:35:07,95,Unbelievable scenes unfolding!,3,1,
2025-07-07 21:35:07,95,So many close chances!,4,0,
2025-07-07 21:35:07,95,Fans are on edge here!,1,1,
2025-07-07 21:35:07,95,The tempo of this match is insane.,3,2,
2025-07-07 21:35:07,95,The tempo of this match is insane.,3,1,
2025-07-07 21:35:07,95,Nail-biting tension in the stadium right now.,3,0,
2025-07-07 21:35:07,95,So many close chances!,2,1,
2025-07-07 21:39:18,98,Dean Huijsen sees red after a reckless tackle.,8,1,Red Card Real Madrid
2025-07-07 21:39:18,98,Referee shows no mercy—Dean Huijsen walks!,9,6,Red Card Real Madrid
2025-07-07 21:39:18,98,Referee shows no mercy—Dean Huijsen walks!,13,8,Red Card Real Madrid
2025-07-07 21:39:18,98,Dean Huijsen sees red after a reckless tackle.,14,5,Red Card Real Madrid
2025-07-07 21:39:18,98,RED CARD! Dean Huijsen sent off. Real Madrid in trouble!,14,0,Red Card Real Madrid
2025-07-07 21:39:18,98,Referee shows no mercy—Dean Huijsen walks!,14,5,Red Card Real Madrid
2025-07-07 21:39:18,98,RED CARD! Dean Huijsen sent off. Real Madrid in trouble!,24,8,Red Card Real Madrid
2025-07-07 21:39:18,98,RED CARD! Dean Huijsen sent off. Real Madrid in trouble!,0,1,Red Card Real Madrid
2025-07-07 21:39:18,98,Dean Huijsen sees red after a reckless tackle.,5,3,Red Card Real Madrid
2025-07-07 21:39:18,98,RED CARD! Dean Huijsen sent off. Real Madrid in trouble!,10,2,Red Card Real Madrid
2025-07-07 21:39:18,98,Dean Huijsen sees red after a reckless tackle.,11,5,Red Card Real Madrid
2025-07-07 21:39:18,98,Referee shows no mercy—Dean Huijsen walks!,3,6,Red Card Real Madrid
2025-07-07 21:39:18,98,Referee shows no mercy—Dean Huijsen walks!,17,1,Red Card Real Madrid
2025-07-07 21:39:18,98,Referee shows no mercy—Dean Huijsen walks!,3,3,Red Card Real Madrid
2025-07-07 21:39:18,98,RED CARD! Dean Huijsen sent off. Real Madrid in trouble!,12,8,Red Card Real Madrid
2025-07-07 21:39:18,98,Dean Huijsen sees red after a reckless tackle.,8,7,Red Card Real Madrid
2025-07-07 21:39:18,98,Tensions flare as Dean Huijsen is sent off!,6,3,Red Card Real Madrid
2025-07-07 21:39:18,98,Tensions flare as Dean Huijsen is sent off!,10,5,Red Card Real Madrid
2025-07-07 21:39:18,98,Tensions flare as Dean Huijsen is sent off!,4,6,Red Card Real Madrid
2025-07-07 21:39:18,98,Referee shows no mercy—Dean Huijsen walks!,5,4,Red Card Real Madrid
2025-07-07 21:39:18,98,Referee shows no mercy—Dean Huijsen walks!,16,1,Red Card Real Madrid
2025-07-07 21:39:18,98,Dean Huijsen sees red after a reckless tackle.,22,1,Red Card Real Madrid
2025-07-07 21:39:18,98,Tensions flare as Dean Huijsen is sent off!,18,2,Red Card Real Madrid
2025-07-07 21:39:18,98,Dean Huijsen sees red after a reckless tackle.,12,4,Red Card Real Madrid
2025-07-07 21:39:18,98,Referee shows no mercy—Dean Huijsen walks!,10,6,Red Card Real Madrid
2025-07-07 21:39:18,98,RED CARD! Dean Huijsen sent off. Real Madrid in trouble!,2,3,Red Card Real Madrid
2025-07-07 21:39:18,98,Tensions flare as Dean Huijsen is sent off!,15,1,Red Card Real Madrid
2025-07-07 21:39:18,98,Referee shows no mercy—Dean Huijsen walks!,15,0,Red Card Real Madrid
2025-07-07 21:39:18,98,Dean Huijsen sees red after a reckless tackle.,5,3,Red Card Real Madrid
2025-07-07 21:39:18,98,Tensions flare as Dean Huijsen is sent off!,10,4,Red Card Real Madrid
2025-07-07 21:39:18,98,Tensions flare as Dean Huijsen is sent off!,12,12,Red Card Real Madrid
2025-07-07 21:39:18,98,Referee shows no mercy—Dean Huijsen walks!,7,0,Red Card Real Madrid
2025-07-07 21:39:18,98,RED CARD! Dean Huijsen sent off. Real Madrid in trouble!,21,3,Red Card Real Madrid
2025-07-07 21:39:18,98,Dean Huijsen sees red after a reckless tackle.,8,2,Red Card Real Madrid
2025-07-07 21:39:18,98,Referee shows no mercy—Dean Huijsen walks!,11,7,Red Card Real Madrid
2025-07-07 21:39:18,98,RED CARD! Dean Huijsen sent off. Real Madrid in trouble!,13,4,Red Card Real Madrid
2025-07-07 21:39:18,98,Dean Huijsen sees red after a reckless tackle.,1,7,Red Card Real Madrid
2025-07-07 21:39:18,98,RED CARD! Dean Huijsen sent off. Real Madrid in trouble!,14,2,Red Card Real Madrid
2025-07-07 21:39:18,98,Tensions flare as Dean Huijsen is sent off!,5,7,Red Card Real Madrid
2025-07-07 21:39:18,98,RED CARD! Dean Huijsen sent off. Real Madrid in trouble!,5,0,Red Card Real Madrid
2025-07-07 21:39:18,98,Tensions flare as Dean Huijsen is sent off!,8,7,Red Card Real Madrid
2025-07-07 21:39:18,98,RED CARD! Dean Huijsen sent off. Real Madrid in trouble!,7,0,Red Card Real Madrid
2025-07-07 21:39:18,98,Tensions flare as Dean Huijsen is sent off!,12,5,Red Card Real Madrid
2025-07-07 21:39:18,98,Referee shows no mercy—Dean Huijsen walks!,5,7,Red Card Real Madrid
2025-07-07 21:39:18,98,RED CARD! Dean Huijsen sent off. Real Madrid in trouble!,6,0,Red Card Real Madrid
2025-07-07 21:39:18,98,Dean Huijsen sees red after a reckless tackle.,7,9,Red Card Real Madrid
2025-07-07 21:39:18,98,RED CARD! Dean Huijsen sent off. Real Madrid in trouble!,17,3,Red Card Real Madrid
2025-07-07 21:39:18,98,RED CARD! Dean Huijsen sent off. Real Madrid in trouble!,9,3,Red Card Real Madrid
2025-07-07 21:39:18,98,RED CARD! Dean Huijsen sent off. Real Madrid in trouble!,6,3,Red Card Real Madrid
2025-07-07 21:39:18,98,RED CARD! Dean Huijsen sent off. Real Madrid in trouble!,4,5,Red Card Real Madrid
2025-07-07 21:39:18,98,Referee shows no mercy—Dean Huijsen walks!,8,2,Red Card Real Madrid
2025-07-07 21:39:18,98,Tensions flare as Dean Huijsen is sent off!,8,4,Red Card Real Madrid
2025-07-07 21:39:18,98,Tensions flare as Dean Huijsen is sent off!,18,1,Red Card Real Madrid
2025-07-07 21:39:18,98,Dean Huijsen sees red after a reckless tackle.,2,3,Red Card Real Madrid
2025-07-07 21:39:18,98,Tensions flare as Dean Huijsen is sent off!,4,6,Red Card Real Madrid
2025-07-07 21:39:18,98,Referee shows no mercy—Dean Huijsen walks!,18,0,Red Card Real Madrid
2025-07-07 21:39:18,98,Dean Huijsen sees red after a reckless tackle.,8,9,Red Card Real Madrid
2025-07-07 21:39:18,98,RED CARD! Dean Huijsen sent off. Real Madrid in trouble!,15,3,Red Card Real Madrid
2025-07-07 21:39:18,98,Referee shows no mercy—Dean Huijsen walks!,4,0,Red Card Real Madrid
2025-07-07 21:39:18,98,Tensions flare as Dean Huijsen is sent off!,13,1,Red Card Real Madrid
2025-07-07 21:39:18,98,RED CARD! Dean Huijsen sent off. Real Madrid in trouble!,9,4,Red Card Real Madrid
2025-07-07 21:39:18,98,RED CARD! Dean Huijsen sent off. Real Madrid in trouble!,6,3,Red Card Real Madrid
2025-07-07 21:39:18,98,Dean Huijsen sees red after a reckless tackle.,14,0,Red Card Real Madrid
2025-07-07 21:39:18,98,Tensions flare as Dean Huijsen is sent off!,3,2,Red Card Real Madrid
2025-07-07 21:39:18,98,RED CARD! Dean Huijsen sent off. Real Madrid in trouble!,14,6,Red Card Real Madrid
2025-07-07 21:39:18,98,Tensions flare as Dean Huijsen is sent off!,7,3,Red Card Real Madrid
2025-07-07 21:39:18,98,Dean Huijsen sees red after a reckless tackle.,16,7,Red Card Real Madrid
2025-07-07 21:39:18,98,Referee shows no mercy—Dean Huijsen walks!,0,0,Red Card Real Madrid
2025-07-07 21:39:18,98,Tensions flare as Dean Huijsen is sent off!,5,8,Red Card Real Madrid
2025-07-07 21:39:18,98,Referee shows no mercy—Dean Huijsen walks!,13,4,Red Card Real Madrid
2025-07-07 21:39:18,98,Tensions flare as Dean Huijsen is sent off!,10,5,Red Card Real Madrid
2025-07-07 21:39:18,98,Referee shows no mercy—Dean Huijsen walks!,7,3,Red Card Real Madrid
2025-07-07 21:39:18,98,Dean Huijsen sees red after a reckless tackle.,12,4,Red Card Real Madrid
2025-07-07 21:39:18,98,RED CARD! Dean Huijsen sent off. Real Madrid in trouble!,15,3,Red Card Real Madrid
2025-07-07 21:39:18,98,Dean Huijsen sees red after a reckless tackle.,7,6,Red Card Real Madrid
2025-07-07 21:39:18,98,RED CARD! Dean Huijsen sent off. Real Madrid in trouble!,14,2,Red Card Real Madrid
2025-07-07 21:39:18,98,Referee shows no mercy—Dean Huijsen walks!,3,6,Red Card Real Madrid
2025-07-07 21:39:18,98,Dean Huijsen sees red after a reckless tackle.,20,9,Red Card Real Madrid
2025-07-07 21:39:18,98,RED CARD! Dean Huijsen sent off. Real Madrid in trouble!,7,0,Red Card Real Madrid
2025-07-07 21:39:18,98,Tensions flare as Dean Huijsen is sent off!,3,5,Red Card Real Madrid
2025-07-07 21:39:51,98,What a strike by Serhou Guirassy! BVB is still alive!,1,4,Goal Dortmund (Penalty)
