second;rms_db;normalized_volume
1307,00;5,23819E+15;0.36173976840297795
1308,00;5,17766E+15;0.37663310306926
1309,00;5,19977E+15;0.3711941515842023
1310,00;5,234E+15;0.3627698391189903
1311,00;5,28888E+16;0.3492660274458098
1312,00;5,35704E+15;0.3324935624390575
1313,00;5,24235E+14;0.36071463809307935
1314,00;5,38569E+14;0.32544173075989746
1315,00;5,45833E+16;0.30756778792428885
1316,00;5,46318E+15;0.30637482151633644
1317,00;5,5735E+15;0.2792263635847174
1318,00;5,74896E+15;0.2360496008193309
1319,00;5,77411E+16;0.22986197961664012
1320,00;5,59037E+16;0.27507595628516124
1321,00;5,65989E+15;0.25796768718751506
1322,00;5,66374E+16;0.25702123873379257
1323,00;5,66374E+16;0.25702123873379257
1324,00;5,66118E+15;0.2576517384826985
1325,00;5,57066E+15;0.27992600172132687
1326,00;5,53431E+15;0.2888703720274307
1327,00;5,45671E+15;0.3079669276479158
1328,00;5,47597E+15;0.30322575151697917
1329,00;5,71225E+15;0.2450842341838717
1330,00;5,58618E+14;0.2761060270011737
1331,00;5,611E+13;0.269998775522451
1332,00;5,5534E+15;0.2841726167721922
1333,00;5,4253E+15;0.31569573531303596
1334,00;5,42698E+15;0.3152819128025691
1335,00;5,39271E+15;0.32371453542261697
1336,00;5,3442E+15;0.3356534400938246
1337,00;5,39446E+15;0.3232849086249219
1338,00;5,49327E+15;0.2989701686630024
1339,00;5,5563E+15;0.2834589624868591
1340,00;5,59454E+15;0.27405082597526265
1341,00;5,28096E+15;0.35121355126043163
1342,00;5,40141E+16;0.32157498542618135
1343,00;5,52686E+16;0.2907050550511049
1344,00;5,17092E+15;0.3782921483449213
1345,00;5,26694E+16;0.3546650099239699
1346,00;5,36789E+16;0.32982178690133956
1347,00;5,32928E+16;0.3393228737339872
1348,00;5,4253E+15;0.31569573531303596
1349,00;5,44362E+15;0.31118716573357696
1350,00;5,50717E+15;0.29555026754564395
1351,00;5,45995E+15;0.30716939217075534
1352,00;5,33863E+15;0.337022105986475
1353,00;5,45019E+15;0.30957098215488554
1354,00;5,42698E+15;0.3152819128025691
1355,00;5,42866E+15;0.3148688899496257
1356,00;5,29084E+15;0.34878190660488806
1357,00;5,27298E+15;0.35317898359124367
1358,00;5,07059E+15;0.4029817873459758
1359,00;5,08565E+16;0.399275233306295
1360,00;5,12459E+15;0.38969427877891893
1361,00;5,20629E+15;0.36958909327899847
1362,00;5,28295E+15;0.3507250041679847
1363,00;5,43201E+15;0.3140452308960955
1364,00;5,42023E+16;0.316942031904736
1365,00;5,41514E+15;0.31819563819565166
1366,00;5,41684E+15;0.31777695195033395
1367,00;5,43534E+15;0.3132247336893228
1368,00;5,54023E+15;0.2874138808044435
1369,00;5,55919E+16;0.2827476830953852
1370,00;5,54317E+15;0.28668934024660775
1371,00;5,47439E+15;0.30361685731666244
1372,00;5,61372E+15;0.26933083979173034
1373,00;5,4696E+15;0.30479448707194157
1374,00;5,31983E+15;0.3416486775305517
1375,00;5,30062E+15;0.346377615112768
1376,00;5,28493E+15;0.35023757120898447
1377,00;5,25678E+15;0.3571649128065857
1378,00;5,31411E+16;0.34305640551640715
1379,00;5,37506E+15;0.32805897888941116
1380,00;5,30643E+15;0.344947915736011
1381,00;5,34972E+15;0.3342934826327145
1382,00;5,40658E+15;0.3203014607455871
1383,00;5,43534E+15;0.3132247336893228
1384,00;5,40141E+16;0.32157498542618135
1385,00;5,38921E+15;0.32457638844475534
1386,00;5,41173E+15;0.31903547919716924
1387,00;5,36609E+16;0.33026476998195553
1388,00;5,38393E+16;0.3258757192539521
1389,00;5,36067E+16;0.33159925460762596
1390,00;5,31028E+15;0.34400006824081986
1391,00;5,30835E+15;0.34447346657363054
1392,00;5,29281E+16;0.3482988798232961
1393,00;5,24027E+15;0.36122658866092283
1394,00;5,19758E+15;0.37173186069770203
1395,00;5,16185E+15;0.38052443244632117
1396,00;5,36609E+16;0.33026476998195553
1397,00;5,52686E+16;0.2907050550511049
1398,00;5,5358E+15;0.28850531769464394
1399,00;5,34235E+15;0.33610868895579005
1400,00;5,4712E+14;0.3044012224533822
1401,00;5,51022E+15;0.29479766374027927
1402,00;5,5358E+15;0.28850531769464394
1403,00;5,37506E+15;0.32805897888941116
1404,00;5,41514E+15;0.31819563819565166
1405,00;5,45182E+16;0.30916883855574984
1406,00;5,18213E+16;0.3755341841452474
1407,00;5,2465E+15;0.35969440102524286
1408,00;5,37148E+15;0.32893856556237755
1409,00;4,99937E+15;0.42050589171075636
1410,00;5,34972E+15;0.3342934826327145
1411,00;5,43866E+15;0.3124073741468347
1412,00;5,11019E+15;0.39323699955084024
1413,00;5,16185E+15;0.38052443244632117
1414,00;5,10534E+16;0.39443107673403544
1415,00;4,94551E+15;0.43375987920078996
1416,00;4,86594E+16;0.45334124196961934
1417,00;4,89432E+15;0.44635821314305935
1418,00;4,66083E+15;0.503814230521767
1419,00;4,60639E+15;0.5172095065404094
1420,00;4,41903E+15;0.5633148972480801
1421,00;4,58007E+15;0.5236869495122161
1422,00;4,5756E+15;0.5247858684362288
1423,00;4,89741E+16;0.44559621853960507
1424,00;4,78539E+16;0.47316138704272315
1425,00;5,18435E+16;0.3749868361895652
1426,00;5,14574E+15;0.3844879230222127
1427,00;4,7889E+15;0.4722977928986355
1428,00;5,38569E+14;0.32544173075989746
1429,00;5,60555E+15;0.2713409416902868
1430,00;5,468E+15;0.3051884766026507
1431,00;5,54464E+14;0.2863279889181245
1432,00;5,53283E+15;0.28923605091883275
1433,00;5,468E+15;0.3051884766026507
1434,00;5,42193E+16;0.3165257917344566
1435,00;5,17766E+15;0.37663310306926
1436,00;5,15268E+15;0.3827802767094932
1437,00;5,41854E+15;0.3173590842514722
1438,00;5,34972E+15;0.3342934826327145
1439,00;5,09801E+16;0.39623479427270225
1440,00;5,30449E+16;0.3454234204035155
1441,00;5,36609E+16;0.33026476998195553
1442,00;5,15038E+15;0.3833479776007074
1443,00;4,85302E+15;0.45651957949240507
1444,00;5,00758E+15;0.41848629312681807
1445,00;4,58893E+16;0.5215059177313932
1446,00;4,68485E+16;0.49790401268038886
1447,00;4,68878E+16;0.4969346719718567
1448,00;4,73471E+16;0.48563304786305894
1449,00;4,8595E+15;0.45492450298602016
1450,00;5,14109E+15;0.3856339807808191
1451,00;4,93374E+15;0.4366580830616127
1452,00;4,96575E+15;0.4287807028912174
1453,00;5,2361E+15;0.3622541832358561
1454,00;5,38569E+14;0.32544173075989746
1455,00;5,21919E+14;0.3664146894869551
1456,00;5,12696E+15;0.3891094924773615
1457,00;5,22979E+16;0.3638048980903652
1458,00;5,48702E+16;0.3005078678124561
1459,00;5,58898E+16;0.2754187619077856
1460,00;5,60418E+16;0.27167780426574994
1461,00;5,48702E+16;0.3005078678124561
1462,00;5,37506E+15;0.32805897888941116
1463,00;5,18213E+16;0.3755341841452474
1464,00;4,96575E+15;0.4287807028912174
1465,00;4,76403E+15;0.4784175353489243
1466,00;4,89432E+15;0.44635821314305935
1467,00;5,5973E+15;0.2733701271200345
1468,00;5,58898E+16;0.2754187619077856
1469,00;5,51327E+15;0.2940477006554494
1470,00;5,66757E+15;0.25607896273352904
1471,00;5,72068E+15;0.24301051754422232
1472,00;5,70983E+16;0.2456804389216034
1473,00;5,67011E+16;0.2554530786555841
1474,00;5,6404E+14;0.26276383292351146
1475,00;5,78419E+15;0.22738141877827867
1476,00;5,66629E+14;0.25639259339859044
1477,00;5,5534E+15;0.2841726167721922
1478,00;5,6404E+14;0.26276383292351146
1479,00;5,53875E+15;0.2877770741966579
1480,00;5,59176E+15;0.27473369959091043
1481,00;5,60691E+16;0.27100460918990543
1482,00;5,44032E+15;0.31199986351836007
1483,00;5,14342E+15;0.38506018376536855
1484,00;5,0604E+16;0.4054890214899718
1485,00;4,88809E+16;0.44789040077873965
1486,00;4,8266E+15;0.46302165531659434
1487,00;4,9771E+15;0.4259866858518039
1488,00;5,0604E+16;0.4054890214899718
1489,00;5,40658E+15;0.3203014607455871
1490,00;5,4712E+14;0.3044012224533822
1491,00;5,10777E+15;0.39383320428857194
1492,00;5,44032E+15;0.31199986351836007
1493,00;5,46639E+15;0.3055831937229341
1494,00;5,30449E+16;0.3454234204035155
1495,00;5,21919E+14;0.3664146894869551
1496,00;5,437E+15;0.3128156632106023
1497,00;5,28096E+15;0.35121355126043163
1498,00;5,13875E+15;0.3862093223392232
1499,00;5,63777E+14;0.26341152814608226
1500,00;5,24443E+14;0.36020391082524916
1501,00;4,87233E+15;0.4517696226836312
1502,00;5,16185E+15;0.38052443244632117
1503,00;5,47914E+15;0.3024456803595448
1504,00;5,09801E+16;0.39623479427270225
1505,00;5,2319E+16;0.3632867420550514
1506,00;5,14806E+15;0.38391719034694505
1507,00;4,77121E+16;0.47665108513026344
1508,00;5,19539E+15;0.372270925951638
1509,00;5,34788E+15;0.3347458410235502
1510,00;5,61372E+15;0.26933083979173034
1511,00;5,53728E+15;0.2881408857906893
1512,00;5,40486E+15;0.3207251264143086
1513,00;5,41173E+15;0.31903547919716924
1514,00;5,36789E+16;0.32982178690133956
1515,00;5,28096E+15;0.35121355126043163
1516,00;5,56923E+14;0.28027668147167206
1517,00;5,64172E+13;0.2624407198462724
1518,00;5,71948E+16;0.24330553382278963
1519,00;5,64564E+15;0.2614743010488674
1520,00;5,60281E+16;0.2720151985897771
1521,00;5,26491E+15;0.35516265685399173
1522,00;5,1029E+15;0.39503062624325314
1523,00;5,29672E+15;0.34733608873637056
1524,00;5,18435E+16;0.3749868361895652
1525,00;4,71967E+15;0.48933425307241185
1526,00;4,4811E+13;0.548041311174108
1527,00;4,43497E+15;0.5593929659295408
1528,00;4,31067E+15;0.5899792343387771
1529,00;4,95134E+15;0.43232538213916094
1530,00;5,5041E+16;0.29630553073393706
1531,00;5,45995E+15;0.30716939217075534
1532,00;5,45345E+15;0.3087674501563057
1533,00;5,25062E+15;0.3586790107075938
1534,00;5,48859E+15;0.30012240466039386
1535,00;5,49638E+15;0.2982054477760908
1536,00;5,40141E+16;0.32157498542618135
1537,00;5,51327E+15;0.2940477006554494
1538,00;5,03175E+16;0.4125395313717686
1539,00;5,0103E+15;0.41781731211155837
1540,00;5,02644E+15;0.41384680920778805
1541,00;5,45345E+15;0.3087674501563057
1542,00;5,51327E+15;0.2940477006554494
1543,00;5,52835E+15;0.29033685640727114
1544,00;5,59037E+16;0.27507595628516124
1545,00;5,67391E+15;0.2545176755876264
1546,00;5,59176E+15;0.27473369959091043
1547,00;5,60281E+16;0.2720151985897771
1548,00;5,5973E+15;0.2733701271200345
1549,00;5,55049E+15;0.28488866186361606
1550,00;5,63381E+15;0.26438676600479993
1551,00;5,53283E+15;0.28923605091883275
1552,00;5,60964E+16;0.2703335277598493
1553,00;5,73139E+15;0.240373536407821
1554,00;5,61236E+15;0.2696645467445896
1555,00;5,44855E+15;0.30997388380083957
1556,00;5,33116E+15;0.3388607346136471
1557,00;5,46639E+15;0.3055831937229341
1558,00;5,47756E+15;0.30283536006618617
1559,00;5,49015E+15;0.2997376354117709
1560,00;5,3442E+15;0.3356534400938246
1561,00;5,41514E+15;0.31819563819565166
1562,00;5,62716E+16;0.26602211644535134
1563,00;5,46479E+16;0.3059786411250768
1564,00;5,43033E+15;0.31445666366969927
1565,00;5,68522E+15;0.25173578044017086
1566,00;5,54023E+15;0.2874138808044435
1567,00;5,55485E+15;0.28381549177701426
1568,00;5,64564E+15;0.2614743010488674
1569,00;5,51175E+15;0.2944223532665181
1570,00;5,55485E+15;0.28381549177701426
1571,00;5,67391E+15;0.2545176755876264
1572,00;5,67138E+16;0.2551408225593037
1573,00;5,72665E+16;0.24154151341195018
1574,00;5,68895E+16;0.2508164703782735
1575,00;5,7074E+15;0.24627831136706668
1576,00;5,41344E+15;0.31861514620056486
1577,00;5,34235E+15;0.33610868895579005
1578,00;5,47439E+15;0.30361685731666244
1579,00;5,63381E+15;0.26438676600479993
1580,00;5,61372E+15;0.26933083979173034
1581,00;5,45671E+15;0.3079669276479158
1582,00;5,40486E+15;0.3207251264143086
1583,00;5,22979E+16;0.3638048980903652
1584,00;4,86914E+16;0.45255398782035094
1585,00;4,80967E+15;0.467188244564138
1586,00;5,33116E+15;0.3388607346136471
1587,00;5,10534E+16;0.39443107673403544
1588,00;5,10534E+16;0.39443107673403544
1589,00;5,41173E+15;0.31903547919716924
1590,00;5,14574E+15;0.3844879230222127
1591,00;5,33491E+15;0.3379394432739363
1592,00;5,06296E+14;0.40485945031346837
1593,00;4,15109E+15;0.6292476542188208
1594,00;5,12696E+15;0.3891094924773615
1595,00;5,20195E+15;0.3706577918049019
1596,00;5,10046E+15;0.3956318622512017
1597,00;5,15038E+15;0.3833479776007074
1598,00;5,15038E+15;0.3833479776007074
1599,00;5,00485E+15;0.4191573745568742
1600,00;4,95134E+15;0.43232538213916094
1601,00;5,234E+15;0.3627698391189903
1602,00;4,72722E+15;0.4874756391009558
1603,00;5,1029E+15;0.39503062624325314
1604,00;4,99662E+15;0.4211833542743948
1605,00;5,1364E+14;0.38678621677821057
1606,00;5,16866E+15;0.3788480375006241
1607,00;5,08814E+15;0.3986636756361769
1608,00;5,08565E+16;0.399275233306295
1609,00;5,00212E+15;0.4198305696327186
1610,00;5,39794E+16;0.3224282370977931
1611,00;5,28096E+15;0.35121355126043163
1612,00;5,34788E+15;0.3347458410235502
1613,00;5,34788E+15;0.3347458410235502
1614,00;5,01841E+15;0.4158228410931274
1615,00;5,42866E+15;0.3148688899496257
1616,00;5,19539E+15;0.372270925951638
1617,00;4,81987E+15;0.46467855710142536
1618,00;4,57111E+15;0.5258904665530222
1619,00;4,59333E+15;0.5204236913186067
1620,00;5,26289E+16;0.35566146515479835
1621,00;5,27097E+15;0.35367317863195946
1622,00;4,55751E+15;0.5292389307513035
1623,00;4,5756E+15;0.5247858684362288
1624,00;4,70437E+16;0.49310068110297955
1625,00;5,22768E+15;0.3643243133153382
1626,00;5,15038E+15;0.3833479776007074
1627,00;5,45182E+16;0.30916883855574984
1628,00;5,1664E+15;0.3794053761733671
1629,00;5,11019E+15;0.39323699955084024
1630,00;5,54464E+14;0.2863279889181245
1631,00;5,34604E+15;0.33519915881784246
1632,00;5,09309E+16;0.3974457848203027
1633,00;4,94258E+16;0.43448075428509314
1634,00;5,12459E+15;0.38969427877891893
1635,00;5,10777E+15;0.39383320428857194
1636,00;5,2361E+15;0.3622541832358561
1637,00;4,98272E+16;0.42460325539175303
1638,00;4,98831E+15;0.4232287216521299
1639,00;5,04228E+16;0.4099487207427387
1640,00;5,05268E+16;0.4073889385321253
1641,00;5,06805E+14;0.40360584402255273
1642,00;5,00212E+15;0.4198305696327186
1643,00;5,05268E+16;0.4073889385321253
1644,00;5,26289E+16;0.35566146515479835
1645,00;5,39096E+16;0.32414502753166685
1646,00;5,37327E+15;0.3284983197632947
1647,00;4,8266E+15;0.46302165531659434
1648,00;5,234E+15;0.3627698391189903
1649,00;5,36789E+16;0.32982178690133956
1650,00;5,31983E+15;0.3416486775305517
1651,00;4,99109E+15;0.422544755436834
1652,00;4,62351E+16;0.5129977592318548
1653,00;5,30062E+15;0.346377615112768
1654,00;5,2465E+15;0.35969440102524286
1655,00;5,34604E+15;0.33519915881784246
1656,00;4,96001E+15;0.4301915282108393
1657,00;5,47439E+15;0.30361685731666244
1658,00;5,36429E+15;0.33070867306963025
1659,00;4,53903E+15;0.5337867461477874
1660,00;4,73098E+16;0.4865523579249561
1661,00;5,46318E+15;0.30637482151633644
1662,00;5,48702E+16;0.3005078678124561
1663,00;5,47439E+15;0.30361685731666244
1664,00;5,78307E+16;0.2276556192775766
1665,00;5,62983E+15;0.2653664740297479
1666,00;5,70861E+16;0.24597916609795722
1667,00;5,70252E+16;0.24747909688423309
1668,00;5,74664E+15;0.23662109650710517
1669,00;5,65989E+15;0.25796768718751506
1670,00;5,57208E+16;0.2795758963852445
1671,00;5,56063E+15;0.2823929290556243
1672,00;5,62047E+16;0.26767007572615875
1673,00;5,64695E+15;0.26115313004945984
1674,00;5,43368E+16;0.313634588579796
1675,00;5,5087E+16;0.29517363439111577
1676,00;5,63645E+16;0.2637361132652397
1677,00;5,43368E+16;0.313634588579796
1678,00;5,66374E+16;0.25702123873379257
1679,00;5,58478E+15;0.2764504900247843
1680,00;5,58057E+15;0.2774872225014572
1681,00;5,58198E+15;0.2771410859725485
1682,00;5,59868E+16;0.27303058890742604
1683,00;5,56638E+16;0.28097977177635014
1684,00;5,54464E+14;0.2863279889181245
1685,00;5,4823E+14;0.301668445830764
1686,00;5,52084E+15;0.2921842253828075
1687,00;5,36789E+16;0.32982178690133956
1688,00;5,53283E+15;0.28923605091883275
1689,00;5,5358E+15;0.28850531769464394
1690,00;5,61777E+15;0.26833283365218763
1691,00;5,54903E+16;0.2852475859780007
1692,00;5,71587E+15;0.24419303375489776
1693,00;5,56923E+14;0.28027668147167206
1694,00;5,17092E+15;0.3782921483449213
1695,00;5,12696E+15;0.3891094924773615
1696,00;5,37148E+15;0.32893856556237755
1697,00;5,4083E+15;0.3198786331895169
1698,00;5,14109E+15;0.3856339807808191
1699,00;5,14574E+15;0.3844879230222127
1700,00;5,15038E+15;0.3833479776007074
1701,00;5,17542E+16;0.3771846885621879
1702,00;5,07312E+16;0.40235954743085267
1703,00;5,12696E+15;0.3891094924773615
1704,00;4,75315E+15;0.48109488885185214
1705,00;5,15268E+15;0.3827802767094932
1706,00;5,50102E+16;0.29706347216608986
1707,00;5,57634E+15;0.2785290081214521
1708,00;5,49638E+15;0.2982054477760908
1709,00;5,24856E+15;0.3591861029024799
1710,00;4,8266E+15;0.46302165531659434
1711,00;5,02644E+15;0.41384680920778805
1712,00;5,2361E+15;0.3622541832358561
1713,00;5,31028E+15;0.34400006824081986
1714,00;5,34788E+15;0.3347458410235502
1715,00;5,29672E+15;0.34733608873637056
1716,00;4,7005E+15;0.49405275064994203
1717,00;5,17317E+16;0.37773770118605343
1718,00;5,2465E+15;0.35969440102524286
1719,00;5,38039E+15;0.3267463488075919
1720,00;5,27498E+15;0.35268592856316805
1721,00;5,25268E+15;0.3581731187320426
1722,00;4,80624E+15;0.46803139855648557
1723,00;4,8028E+16;0.46887789178127726
1724,00;5,39968E+15;0.3220011854874172
1725,00;5,41173E+15;0.31903547919716924
1726,00;5,55049E+15;0.28488866186361606
1727,00;5,74664E+15;0.23662109650710517
1728,00;5,72187E+15;0.24271590790434794
1729,00;5,7853E+16;0.22710756959297762
1730,00;5,63777E+14;0.26341152814608226
1731,00;5,69144E+15;0.25020578636315927
1732,00;5,54464E+14;0.2863279889181245
1733,00;5,48073E+16;0.30205670980653765
1734,00;5,02377E+15;0.41450345875618144
1735,00;4,94843E+14;0.4330414272305847
1736,00;4,76403E+15;0.4784175353489243
1737,00;4,68878E+16;0.4969346719718567
1738,00;4,63194E+15;0.5109226044859589
1739,00;4,56207E+16;0.5281169373093055
1740,00;4,6107E+15;0.5161487636194383
1741,00;4,8028E+16;0.46887789178127726
1742,00;4,84649E+16;0.4581266491678082
1743,00;4,53903E+15;0.5337867461477874
1744,00;4,71205E+15;0.4912091708833759
1745,00;4,73843E+15;0.4847176749012819
1746,00;4,72722E+15;0.4874756391009558
1747,00;5,08565E+16;0.399275233306295
1748,00;5,01841E+15;0.4158228410931274
1749,00;5,06805E+14;0.40360584402255273
1750,00;5,29867E+16;0.3468563146631194
1751,00;5,56351E+15;0.28168518251528196
1752,00;5,5041E+16;0.29630553073393706
1753,00;5,59592E+15;0.2737102055686905
1754,00;5,54903E+16;0.2852475859780007
1755,00;5,36609E+16;0.33026476998195553
1756,00;5,1364E+14;0.38678621677821057
1757,00;5,51479E+15;0.2936737036048398
1758,00;5,14109E+15;0.3856339807808191
1759,00;5,44527E+16;0.3107819727024861
1760,00;5,5973E+15;0.2733701271200345
1761,00;5,43866E+15;0.3124073741468347
1762,00;5,68397E+16;0.2520430979048883
1763,00;5,60691E+16;0.27100460918990543
1764,00;5,34972E+15;0.3342934826327145
1765,00;5,08565E+16;0.399275233306295
1766,00;5,22557E+15;0.3648449938648861
1767,00;4,63613E+15;0.5098925337699467
1768,00;4,60206E+16;0.5182755399716443
1769,00;4,71587E+15;0.4902696561403693
1770,00;4,71587E+15;0.4902696561403693
1771,00;4,67292E+15;0.5008386939301368
1772,00;4,81648E+15;0.46551184961844083
1773,00;4,6107E+15;0.5161487636194383
1774,00;4,61499E+15;0.5150932589564573
1775,00;4,82995E+15;0.4621979962630641
1776,00;5,17092E+15;0.3782921483449213
1777,00;5,53431E+15;0.2888703720274307
1778,00;5,52386E+15;0.2914433606552923
1779,00;5,20195E+15;0.3706577918049019
1780,00;5,49015E+15;0.2997376354117709
1781,00;5,4696E+15;0.30479448707194157
1782,00;5,51782E+15;0.29292766703630113
1783,00;5,68147E+16;0.2526590616161706
1784,00;5,58898E+16;0.2754187619077856
1785,00;5,59037E+16;0.27507595628516124
1786,00;5,6777E+16;0.2535863483629558
1787,00;5,65603E+16;0.2589183452108478
1788,00;5,53283E+15;0.28923605091883275
1789,00;5,39968E+15;0.3220011854874172
1790,00;5,41344E+15;0.31861514620056486
1791,00;5,19977E+15;0.3711941515842023
1792,00;5,41854E+15;0.3173590842514722
1793,00;5,05009E+16;0.40802601578437503
1794,00;5,30256E+15;0.3458999852829734
1795,00;4,8755E+16;0.4509881254331549
1796,00;5,1317E+16;0.3879446979876551
1797,00;5,45019E+15;0.30957098215488554
1798,00;5,43534E+15;0.3132247336893228
1799,00;5,5563E+15;0.2834589624868591
1800,00;5,4253E+15;0.31569573531303596
1801,00;5,55485E+15;0.28381549177701426
1802,00;5,43033E+15;0.31445666366969927
1803,00;5,56063E+15;0.2823929290556243
1804,00;5,52235E+16;0.2918134720203073
1805,00;5,56923E+14;0.28027668147167206
1806,00;5,46639E+15;0.3055831937229341
1807,00;5,34788E+15;0.3347458410235502
1808,00;5,49015E+15;0.2997376354117709
1809,00;5,5563E+15;0.2834589624868591
1810,00;5,58758E+15;0.2757621182224099
1811,00;5,52536E+15;0.29107388906823706
1812,00;5,25473E+15;0.35766842130772225
1813,00;5,62181E+16;0.2673394658228264
1814,00;5,76505E+15;0.23209135325571428
1815,00;5,85577E+15;0.2097678556866972
1816,00;6,01122E+16;0.1715147673017945
1817,00;5,89683E+15;0.1996641768003078
1818,00;5,76732E+16;0.23153182607783496
1819,00;5,77636E+14;0.22930825065437765
1820,00;5,68397E+16;0.2520430979048883
1821,00;5,68397E+16;0.2520430979048883
1822,00;5,90462E+15;0.19774721991600464
1823,00;5,79855E+16;0.22384845801274666
1824,00;5,91138E+15;0.19608387097756863
1825,00;5,76959E+16;0.23097375980808732
1826,00;5,61507E+16;0.26899765303698175
1827,00;5,87001E+14;0.2062638549184843
1828,00;6,01975E+14;0.16941515061571233
1829,00;5,87303E+15;0.20552041326499093
1830,00;5,88699E+15;0.2020848058420157
1831,00;5,85884E+15;0.20901214743961694
1832,00;5,92663E+15;0.19232984675160236
1833,00;5,89878E+15;0.19918332336940192
1834,00;5,79195E+16;0.22547180196711925
1835,00;5,84441E+15;0.2125618727261106
1836,00;5,83606E+15;0.21461707375202166
1837,00;5,89683E+15;0.1996641768003078
1838,00;5,86292E+14;0.208008674892742
1839,00;5,87303E+15;0.20552041326499093
1840,00;5,59176E+15;0.27473369959091043
1841,00;5,63381E+15;0.26438676600479993
1842,00;5,62583E+16;0.2663506933892127
1843,00;5,54317E+15;0.28668934024660775
1844,00;5,5041E+16;0.29630553073393706
1845,00;5,54023E+15;0.2874138808044435
1846,00;5,64695E+15;0.26115313004945984
1847,00;5,56207E+16;0.28203876284387064
1848,00;5,58057E+15;0.2774872225014572
1849,00;5,56495E+15;0.2813321861346533
1850,00;5,53728E+15;0.2881408857906893
1851,00;5,69761E+16;0.24868666653635585
1852,00;5,56781E+14;0.28062793752424864
1853,00;5,58758E+15;0.2757621182224099
1854,00;5,55049E+15;0.28488866186361606
1855,00;5,66757E+15;0.25607896273352904
1856,00;5,56351E+15;0.28168518251528196
1857,00;5,47597E+15;0.30322575151697917
1858,00;5,46156E+16;0.3067717376190514
1859,00;5,57066E+15;0.27992600172132687
1860,00;5,42361E+16;0.3161103605834825
1861,00;5,35704E+15;0.3324935624390575
1862,00;5,55485E+15;0.28381549177701426
1863,00;5,56351E+15;0.28168518251528196
1864,00;5,52985E+16;0.2899692909514433
1865,00;5,4696E+15;0.30479448707194157
1866,00;5,37862E+15;0.32718299708997134
1867,00;5,3274E+15;0.3397860142399862
1868,00;5,07564E+15;0.40173911372992455
1869,00;5,4083E+15;0.3198786331895169
1870,00;5,17092E+15;0.3782921483449213
1871,00;5,47439E+15;0.30361685731666244
1872,00;5,64695E+15;0.26115313004945984
1873,00;5,8159E+15;0.21957886765713075
1874,00;5,78307E+16;0.2276556192775766
1875,00;5,73376E+15;0.23979193262068643
1876,00;5,61236E+15;0.2696645467445896
1877,00;5,54317E+15;0.28668934024660775
1878,00;5,73021E+15;0.24066493285362145
1879,00;5,75704E+15;0.23406131429649202
1880,00;5,68147E+16;0.2526590616161706
1881,00;5,67391E+15;0.2545176755876264
1882,00;5,71225E+15;0.2450842341838717
1883,00;5,56495E+15;0.2813321861346533
1884,00;5,55919E+16;0.2827476830953852
1885,00;5,62047E+16;0.26767007572615875
1886,00;5,52536E+15;0.29107388906823706
1887,00;5,39271E+15;0.32371453542261697
1888,00;5,35886E+16;0.33204594078877914
1889,00;5,6285E+16;0.2656940438408193
1890,00;5,68021E+15;0.2529677104205471
1891,00;5,65474E+15;0.2592361731651567
1892,00;5,65474E+15;0.2592361731651567
1893,00;5,57775E+16;0.2781811817470693
1894,00;5,50717E+15;0.29555026754564395
1895,00;5,48859E+15;0.30012240466039386
1896,00;5,44362E+15;0.31118716573357696
1897,00;5,55485E+15;0.28381549177701426
1898,00;5,49793E+16;0.297824110904396
1899,00;5,47914E+15;0.3024456803595448
1900,00;5,6285E+16;0.2656940438408193
1901,00;5,66502E+16;0.25670668494649973
1902,00;5,61372E+15;0.26933083979173034
1903,00;5,67138E+16;0.2551408225593037
1904,00;5,65603E+16;0.2589183452108478
1905,00;5,5563E+15;0.2834589624868591
1906,00;5,44527E+16;0.3107819727024861
1907,00;5,55919E+16;0.2827476830953852
1908,00;5,52536E+15;0.29107388906823706
1909,00;5,41514E+15;0.31819563819565166
1910,00;5,46156E+16;0.3067717376190514
1911,00;5,56495E+15;0.2813321861346533
1912,00;5,52235E+16;0.2918134720203073
1913,00;5,36067E+16;0.33159925460762596
1914,00;5,44032E+15;0.31199986351836007
1915,00;5,41173E+15;0.31903547919716924
1916,00;5,37148E+15;0.32893856556237755
1917,00;5,54757E+16;0.2856071138338213
1918,00;5,51782E+15;0.29292766703630113
1919,00;5,62315E+15;0.26700936651414275
1920,00;5,5563E+15;0.2834589624868591
1921,00;5,60828E+15;0.2706688050990117
1922,00;5,69391E+15;0.24959684219090117
1923,00;5,53134E+15;0.289602356509584
1924,00;5,66374E+16;0.25702123873379257
1925,00;5,66502E+16;0.25670668494649973
1926,00;5,6777E+16;0.2535863483629558
1927,00;5,58478E+15;0.2764504900247843
1928,00;5,59592E+15;0.2737102055686905
1929,00;5,49947E+15;0.29744345317263643
1930,00;5,64303E+16;0.26211809448707135
1931,00;5,55775E+15;0.2831030269176945
1932,00;5,63116E+16;0.265039405473365
1933,00;5,60691E+16;0.27100460918990543
1934,00;5,35339E+15;0.33339162787745236
1935,00;5,55919E+16;0.2827476830953852
1936,00;5,51479E+15;0.2936737036048398
1937,00;5,60418E+16;0.27167780426574994
1938,00;5,57208E+16;0.2795758963852445
1939,00;5,57634E+15;0.2785290081214521
1940,00;5,47279E+15;0.30400868008429904
1941,00;5,57208E+16;0.2795758963852445
1942,00;5,47439E+15;0.30361685731666244
1943,00;5,58618E+14;0.2761060270011737
